Language,Query,Weight,Bucket,Comment,Expectation,Parsed,SearchQuality,Rank
he,אגרת ה בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/c0KVcE5u,s|c0KVcE5u|,Unknown,-1
he,אגרת י בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/cGP0L5XL,s|cGP0L5XL|,Unknown,-1
he,"אגרת י""ב בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/CIsD1Gie,s|CIsD1Gie|,Good,1
he,"אגרת ל""ב בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/coFOcACU,s|coFOcACU|,Good,1
he,"אגרת ט""ו בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/dh6LQ9vz,s|dh6LQ9vz|,Good,1
he,"אגרת נ""ח בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/Dpk3cmId,s|Dpk3cmId|,Good,1
he,"אגרת י""ט בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/e54hQd2m,s|e54hQd2m|,Good,1
he,"אגרת מ""ח בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/EBH9O7Bk,s|EBH9O7Bk|,Good,1
he,"אגרת מ""ה בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/emi7jolp,s|emi7jolp|,Good,1
he,"אגרת נ""ג בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/Ew63ydqt,s|Ew63ydqt|,Good,1
he,"אגרת כ""ז בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/EZcQ8Tvj,s|EZcQ8Tvj|,Good,1
he,"אגרת י""א בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/F6PcxQLc,s|F6PcxQLc|,Good,1
he,"אגרת מ""ט בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/GW2ZAf5C,s|GW2ZAf5C|,Good,1
he,"אגרת נ""ו בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/H6dVORc5,s|H6dVORc5|,Good,1
he,"אגרת נ""א בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/hcBy8i3l,s|hcBy8i3l|,Good,1
he,"אגרת י""ג בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/hJYWFwxg,s|hJYWFwxg|,Good,2
he,אגרת כ בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/HPW3RLFz,s|HPW3RLFz|,Unknown,-1
he,"אגרת ל""ה בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/hYFEdxM0,s|hYFEdxM0|,Good,1
he,אגרת נ בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/ib0w1sqv,s|ib0w1sqv|,Unknown,-1
he,"אגרת כ""ה בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/IDEq95Pt,s|IDEq95Pt|,Good,1
he,אגרת ח בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/J0AhqRzu,s|J0AhqRzu|,Unknown,-1
he,אגרת ט בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/jbyb9WrB,s|jbyb9WrB|,Unknown,-1
he,"אגרת כ""ט בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/knjuDP7C,s|knjuDP7C|,Good,1
he,"אגרת מ""ב בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/KSOhDjL5,s|KSOhDjL5|,Good,1
he,"אגרת כ""ח בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/KVXLWcMR,s|KVXLWcMR|,Good,1
he,"אגרת כ""ד בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/kzheQZeE,s|kzheQZeE|,Good,1
he,"אגרת מ""ו בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/L6Cj1vk1,s|L6Cj1vk1|,Good,1
he,"אגרת ל""ד בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/lchRFEiU,s|lchRFEiU|,Good,1
he,אגרת מ בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/Ldgel5zV,s|Ldgel5zV|,Unknown,-1
he,"אגרת ל""א בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/lkxUNAGw,s|lkxUNAGw|,Good,1
he,"אגרת ל""ג בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/lMdfAIaG,s|lMdfAIaG|,Good,1
he,"אגרת מ""ד בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/MBZFn0AR,s|MBZFn0AR|,Good,1
he,אגרת ב בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/MRHGjSxc,s|MRHGjSxc|,Unknown,-1
he,"אגרת נ""ד בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/nzHnNGkx,s|nzHnNGkx|,Good,1
he,"אגרת מ""ז בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/o4BjSAcN,s|o4BjSAcN|,Good,1
he,"אגרת ל""ח בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/ocV7prBK,s|ocV7prBK|,Good,1
he,"אגרת ט""ז בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/OHNHBjqH,s|OHNHBjqH|,Good,1
he,"אגרת כ""ג בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/Ok9Xgqdf,s|Ok9Xgqdf|,Good,1
he,"אגרת נ""ט בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/oMq3uU8L,s|oMq3uU8L|,Good,1
he,"אגרת י""ח בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/oOka5YDu,s|oOka5YDu|,Good,1
he,"אגרת נ""ב בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/po2GCQfE,s|po2GCQfE|,Good,1
he,אגרת ל בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/ptyFffh4,s|ptyFffh4|,Unknown,-1
he,אגרת ו בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/rJai9D7X,s|rJai9D7X|,Unknown,-1
he,"אגרת מ""ג בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/u0Exuxtx,s|u0Exuxtx|,Good,1
he,"אגרת כ""ב בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/uos3c9uD,s|uos3c9uD|,Good,1
he,"אגרת כ""ו בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/XVEo4wcj,s|XVEo4wcj|,Good,1
he,"אגרת ל""ט בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/YsBDndDL,s|YsBDndDL|,Good,1
he,אגרת ד בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/Z1cEqLUt,s|Z1cEqLUt|,Unknown,-1
he,"אגרת מ""א בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/ZLCc4nyD,s|ZLCc4nyD|,Good,1
he,"אגרת כ""א",1.00,שם מקור,,https://archive.kbb1.com/he/sources/08jxPWT0,s|08jxPWT0|,Good,2
he,"אגרת נ""ז",1.00,שם מקור,,https://archive.kbb1.com/he/sources/0KJCqCgi,s|0KJCqCgi|,Good,2
he,אגרת ס,1.00,שם מקור,,https://archive.kbb1.com/he/sources/0QygF8Ib,s|0QygF8Ib|,Good,1
he,"אגרת נ""ה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/0syWpVDi,s|0syWpVDi|,Good,1
he,"אגרת י""ד",1.00,שם מקור,,https://archive.kbb1.com/he/sources/2iMwTqVt,s|2iMwTqVt|,Good,2
he,אגרת ז,1.00,שם מקור,,https://archive.kbb1.com/he/sources/2P1zf2Ck,s|2P1zf2Ck|,Good,1
he,"אגרת י""ז",1.00,שם מקור,,https://archive.kbb1.com/he/sources/6Hy5vJ1F,s|6Hy5vJ1F|,Good,2
he,"אגרת ל""ז",1.00,שם מקור,,https://archive.kbb1.com/he/sources/6LRiFl7D,s|6LRiFl7D|,Good,2
he,אגרת א,1.00,שם מקור,,https://archive.kbb1.com/he/sources/9ZIJ9CkI,s|9ZIJ9CkI|,Regular,8
he,אגרת ג,1.00,שם מקור,,https://archive.kbb1.com/he/sources/bbdFZ9R4,s|bbdFZ9R4|,Good,3
he,"אגרת ל""ו",1.00,שם מקור,,https://archive.kbb1.com/he/sources/bycLz1Rw,s|bycLz1Rw|,Good,2
he,אגרת ה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/c0KVcE5u,s|c0KVcE5u|,Regular,5
he,אגרת י,1.00,שם מקור,,https://archive.kbb1.com/he/sources/cGP0L5XL,s|cGP0L5XL|,Unknown,-1
he,"אגרת י""ב",1.00,שם מקור,,https://archive.kbb1.com/he/sources/CIsD1Gie,s|CIsD1Gie|,Good,3
he,"אגרת ל""ב",1.00,שם מקור,,https://archive.kbb1.com/he/sources/coFOcACU,s|coFOcACU|,Good,2
he,"אגרת ט""ו",1.00,שם מקור,,https://archive.kbb1.com/he/sources/dh6LQ9vz,s|dh6LQ9vz|,Good,2
he,"אגרת נ""ח",1.00,שם מקור,,https://archive.kbb1.com/he/sources/Dpk3cmId,s|Dpk3cmId|,Good,1
he,"אגרת י""ט",1.00,שם מקור,,https://archive.kbb1.com/he/sources/e54hQd2m,s|e54hQd2m|,Good,2
he,"אגרת מ""ח",1.00,שם מקור,,https://archive.kbb1.com/he/sources/EBH9O7Bk,s|EBH9O7Bk|,Good,2
he,"אגרת מ""ה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/emi7jolp,s|emi7jolp|,Good,1
he,"אגרת נ""ג",1.00,שם מקור,,https://archive.kbb1.com/he/sources/Ew63ydqt,s|Ew63ydqt|,Good,2
he,"אגרת כ""ז",1.00,שם מקור,,https://archive.kbb1.com/he/sources/EZcQ8Tvj,s|EZcQ8Tvj|,Good,2
he,"אגרת י""א",1.00,שם מקור,,https://archive.kbb1.com/he/sources/F6PcxQLc,s|F6PcxQLc|,Good,2
he,"אגרת מ""ט",1.00,שם מקור,,https://archive.kbb1.com/he/sources/GW2ZAf5C,s|GW2ZAf5C|,Good,2
he,"אגרת נ""ו",1.00,שם מקור,,https://archive.kbb1.com/he/sources/H6dVORc5,s|H6dVORc5|,Good,1
he,"אגרת נ""א",1.00,שם מקור,,https://archive.kbb1.com/he/sources/hcBy8i3l,s|hcBy8i3l|,Good,2
he,"אגרת י""ג",1.00,שם מקור,,https://archive.kbb1.com/he/sources/hJYWFwxg,s|hJYWFwxg|,Good,2
he,אגרת כ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/HPW3RLFz,s|HPW3RLFz|,Good,1
he,"אגרת ל""ה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/hYFEdxM0,s|hYFEdxM0|,Good,2
he,אגרת נ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/ib0w1sqv,s|ib0w1sqv|,Good,3
he,"אגרת כ""ה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/IDEq95Pt,s|IDEq95Pt|,Good,2
he,אגרת ח,1.00,שם מקור,,https://archive.kbb1.com/he/sources/J0AhqRzu,s|J0AhqRzu|,Good,1
he,אגרת ט,1.00,שם מקור,,https://archive.kbb1.com/he/sources/jbyb9WrB,s|jbyb9WrB|,Regular,4
he,"אגרת כ""ט",1.00,שם מקור,,https://archive.kbb1.com/he/sources/knjuDP7C,s|knjuDP7C|,Good,2
he,"אגרת מ""ב",1.00,שם מקור,,https://archive.kbb1.com/he/sources/KSOhDjL5,s|KSOhDjL5|,Good,2
he,"אגרת כ""ח",1.00,שם מקור,,https://archive.kbb1.com/he/sources/KVXLWcMR,s|KVXLWcMR|,Good,2
he,"אגרת כ""ד",1.00,שם מקור,,https://archive.kbb1.com/he/sources/kzheQZeE,s|kzheQZeE|,Good,2
he,"אגרת מ""ו",1.00,שם מקור,,https://archive.kbb1.com/he/sources/L6Cj1vk1,s|L6Cj1vk1|,Good,2
he,"אגרת ל""ד",1.00,שם מקור,,https://archive.kbb1.com/he/sources/lchRFEiU,s|lchRFEiU|,Good,2
he,אגרת מ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/Ldgel5zV,s|Ldgel5zV|,Good,1
he,"אגרת ל""א",1.00,שם מקור,,https://archive.kbb1.com/he/sources/lkxUNAGw,s|lkxUNAGw|,Good,2
he,"אגרת ל""ג",1.00,שם מקור,,https://archive.kbb1.com/he/sources/lMdfAIaG,s|lMdfAIaG|,Good,2
he,"אגרת מ""ד",1.00,שם מקור,,https://archive.kbb1.com/he/sources/MBZFn0AR,s|MBZFn0AR|,Good,1
he,אגרת ב,1.00,שם מקור,,https://archive.kbb1.com/he/sources/MRHGjSxc,s|MRHGjSxc|,Regular,8
he,"אגרת נ""ד",1.00,שם מקור,,https://archive.kbb1.com/he/sources/nzHnNGkx,s|nzHnNGkx|,Good,2
he,"אגרת מ""ז",1.00,שם מקור,,https://archive.kbb1.com/he/sources/o4BjSAcN,s|o4BjSAcN|,Good,2
he,"אגרת ל""ח",1.00,שם מקור,,https://archive.kbb1.com/he/sources/ocV7prBK,s|ocV7prBK|,Good,3
he,"אגרת ט""ז",1.00,שם מקור,,https://archive.kbb1.com/he/sources/OHNHBjqH,s|OHNHBjqH|,Good,2
he,"אגרת כ""ג",1.00,שם מקור,,https://archive.kbb1.com/he/sources/Ok9Xgqdf,s|Ok9Xgqdf|,Good,2
he,"אגרת נ""ט",1.00,שם מקור,,https://archive.kbb1.com/he/sources/oMq3uU8L,s|oMq3uU8L|,Good,2
he,"אגרת י""ח",1.00,שם מקור,,https://archive.kbb1.com/he/sources/oOka5YDu,s|oOka5YDu|,Good,2
he,"אגרת נ""ב",1.00,שם מקור,,https://archive.kbb1.com/he/sources/po2GCQfE,s|po2GCQfE|,Good,2
he,אגרת ל,1.00,שם מקור,,https://archive.kbb1.com/he/sources/ptyFffh4,s|ptyFffh4|,Good,1
he,אגרת ו,1.00,שם מקור,,https://archive.kbb1.com/he/sources/rJai9D7X,s|rJai9D7X|,Good,3
he,"אגרת מ""ג",1.00,שם מקור,,https://archive.kbb1.com/he/sources/u0Exuxtx,s|u0Exuxtx|,Good,2
he,"אגרת כ""ב",1.00,שם מקור,,https://archive.kbb1.com/he/sources/uos3c9uD,s|uos3c9uD|,Good,2
he,"אגרת כ""ו",1.00,שם מקור,,https://archive.kbb1.com/he/sources/XVEo4wcj,s|XVEo4wcj|,Good,2
he,"אגרת ל""ט",1.00,שם מקור,,https://archive.kbb1.com/he/sources/YsBDndDL,s|YsBDndDL|,Good,2
he,אגרת ד,1.00,שם מקור,,https://archive.kbb1.com/he/sources/Z1cEqLUt,s|Z1cEqLUt|,Good,3
he,"אגרת מ""א",1.00,שם מקור,,https://archive.kbb1.com/he/sources/ZLCc4nyD,s|ZLCc4nyD|,Good,2
he,הקדמה לספר הזוהר בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/ALlyoveA,s|ALlyoveA|,Unknown,-1
he,הקדמה לספר פרי חכם בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/bE9oX3zA,s|bE9oX3zA|,Good,1
he,הקדמה לספר פנים מאירות ומסבירות בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/DrsQS1MO,s|DrsQS1MO|,Good,1
he,פתיחה לפירוש הסולם בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/F4OmLKdG,s|F4OmLKdG|,Good,1
he,הקדמה לפתיחה לחכמת הקבלה בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/h3FdlLJY,s|h3FdlLJY|,Good,1
he,פתיחה כוללת בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/IE2sFFPH,s|IE2sFFPH|,Good,1
he,פתיחה לחכמת הקבלה בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/kB3eD83I,s|kB3eD83I|,Unknown,-1
he,"הקדמה לתע""ס בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/OqZMFGHu,s|OqZMFGHu|,Good,1
he,מבוא לספר הזוהר בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/tswzgnWk,s|tswzgnWk|,Good,3
he,הגלות והגאולה בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/0Z2kNkRf,s|0Z2kNkRf|,Good,1
he,השלום בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/28Cmp7gl,s|28Cmp7gl|,Good,1
he,מתן תורה בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/2bscFWf4,s|2bscFWf4|,Good,1
he,גילוי טפח וכיסוי טפחיים בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/2Lla7iBU,s|2Lla7iBU|,Regular,5
he,נבואתו של בעל הסולם בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/2TtUVozR,s|2TtUVozR|,Good,1
he,שפחה כי תירש גבירתה בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/2Ui1zkVO,s|2Ui1zkVO|,Good,1
he,מאמר החירות בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/4AtF9tGS,s|4AtF9tGS|,Good,1
he,החומר והצורה בחכמת הקבלה בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/5hgo3hY6,s|5hgo3hY6|,Good,1
he,סוד הכף דאנכי בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/5MwfWLG9,s|5MwfWLG9|,Good,1
he,ירושת הארץ בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/5zNaHw76,s|5zNaHw76|,Good,1
he,"הסתר וגילוי פנים של השי""ת בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/6K5za3Hd,s|6K5za3Hd|,Good,1
he,צדיקים ורשעים בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/7pFJSNnu,s|7pFJSNnu|,Good,1
he,כל המצטער עם הציבור בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/904O3Q4u,s|904O3Q4u|,Good,1
he,סגולת זכירה בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/AhwsJadS,s|AhwsJadS|,Good,1
he,גוף ונפש בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/b7A99JPf,s|b7A99JPf|,Good,1
he,בנין החברה העתידית בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/CASW48fT,s|CASW48fT|,Good,1
he,תורת הקבלה ומהותה בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/CeULdtUD,s|CeULdtUD|,Good,1
he,מהותה של חכמת הקבלה בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/DdbFBXFd,s|DdbFBXFd|,Good,1
he,מבשרי אחזה אלוקי בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/DmGOtJlx,s|DmGOtJlx|,Good,1
he,הפתרון בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/EBFcdqIV,s|EBFcdqIV|,Good,1
he,אהבת ה ואהבת הבריות בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/eKY6PhmO,s|eKY6PhmO|,Unknown,-1
he,שופר של משיח בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/euK8EscW,s|euK8EscW|,Good,1
he,אחור וקדם צרתני בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/ga6rlGG2,s|ga6rlGG2|,Good,1
he,השלום בעולם בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/hqUTKcZz,s|hqUTKcZz|,Good,2
he,וזאת ליהודה בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/ImXxdgf9,s|ImXxdgf9|,Good,1
he,הערבות בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/itcVAcFn,s|itcVAcFn|,Good,1
he,חכמת הקבלה והפילוסופיה בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/mnkZ8gjP,s|mnkZ8gjP|,Good,1
he," הסתר וגילוי פנים של השי""ת ב בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/OaIuUScv,s|OaIuUScv|,Good,1
he,הדור האחרון בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/oIrPpKn2,s|oIrPpKn2|,Good,2
he,תכונתה של חכמת הנסתר בכללה בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/pBOfaadG,s|pBOfaadG|,Good,1
he,חכמת ישראל בערך חכמת חיצוניים בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/qcsfyhcb,s|qcsfyhcb|,Good,1
he,תולדות חוכמת הקבלה בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/qEIUUafR,s|qEIUUafR|,Good,1
he,ששים ריבוא נשמות בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/R1vjNKZU,s|R1vjNKZU|,Unknown,-1
he,שכל הפועל בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/R4dCCqrK,s|R4dCCqrK|,Good,1
he,מהות הדת ומטרתה בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/SObSZgT9,s|SObSZgT9|,Good,2
he,מצוה אחת בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/vGdAkoI5,s|vGdAkoI5|,Good,1
he,ד עולמות בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/VvUkgQDO,s|VvUkgQDO|,Unknown,-1
he,מאמר לסיום הזהר בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/VyDjtKiN,s|VyDjtKiN|,Good,1
he,עת לעשות בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/ww9syE82,s|ww9syE82|,Good,1
he,סוד העיבור בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/ZD0zSUIr,s|ZD0zSUIr|,Good,1
he,"עיתון ""האמה"" בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/Zo6BQz8E,s|Zo6BQz8E|,Good,1
he,הקדמה לספר הזוהר,1.00,שם מקור,,https://archive.kbb1.com/he/sources/ALlyoveA,s|ALlyoveA|,Good,2
he,הקדמה לספר פרי חכם,1.00,שם מקור,,https://archive.kbb1.com/he/sources/bE9oX3zA,s|bE9oX3zA|,Good,1
he,הקדמה לספר פנים מאירות ומסבירות,1.00,שם מקור,,https://archive.kbb1.com/he/sources/DrsQS1MO,s|DrsQS1MO|,Good,1
he,פתיחה לפירוש הסולם,1.00,שם מקור,,https://archive.kbb1.com/he/sources/F4OmLKdG,s|F4OmLKdG|,Good,2
he,הקדמה לפתיחה לחכמת הקבלה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/h3FdlLJY,s|h3FdlLJY|,Good,1
he,פתיחה כוללת,1.00,שם מקור,,https://archive.kbb1.com/he/sources/IE2sFFPH,s|IE2sFFPH|,Good,2
he,פתיחה לחכמת הקבלה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/kB3eD83I,s|kB3eD83I|,Good,1
he,"הקדמה לתע""ס",1.00,שם מקור,,https://archive.kbb1.com/he/sources/OqZMFGHu,s|OqZMFGHu|,Good,1
he,מבוא לספר הזוהר,1.00,שם מקור,,https://archive.kbb1.com/he/sources/tswzgnWk,s|tswzgnWk|,Good,2
he,הגלות והגאולה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/0Z2kNkRf,s|0Z2kNkRf|,Good,1
he,השלום,1.00,שם מקור,,https://archive.kbb1.com/he/sources/28Cmp7gl,s|28Cmp7gl|,Good,1
he,מתן תורה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/2bscFWf4,s|2bscFWf4|,Good,2
he,גילוי טפח וכיסוי טפחיים,1.00,שם מקור,,https://archive.kbb1.com/he/sources/2Lla7iBU,s|2Lla7iBU|,Good,1
he,נבואתו של בעל הסולם,1.00,שם מקור,,https://archive.kbb1.com/he/sources/2TtUVozR,s|2TtUVozR|,Good,1
he,שפחה כי תירש גבירתה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/2Ui1zkVO,s|2Ui1zkVO|,Good,1
he,מאמר החירות,1.00,שם מקור,,https://archive.kbb1.com/he/sources/4AtF9tGS,s|4AtF9tGS|,Good,1
he,החומר והצורה בחכמת הקבלה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/5hgo3hY6,s|5hgo3hY6|,Good,1
he,סוד הכף דאנכי,1.00,שם מקור,,https://archive.kbb1.com/he/sources/5MwfWLG9,s|5MwfWLG9|,Good,1
he,ירושת הארץ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/5zNaHw76,s|5zNaHw76|,Good,1
he,"הסתר וגילוי פנים של השי""ת",1.00,שם מקור,,https://archive.kbb1.com/he/sources/6K5za3Hd,s|6K5za3Hd|,Good,1
he,צדיקים ורשעים,1.00,שם מקור,,https://archive.kbb1.com/he/sources/7pFJSNnu,s|7pFJSNnu|,Good,1
he,כל המצטער עם הציבור,1.00,שם מקור,,https://archive.kbb1.com/he/sources/904O3Q4u,s|904O3Q4u|,Good,1
he,סגולת זכירה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/AhwsJadS,s|AhwsJadS|,Good,1
he,גוף ונפש,1.00,שם מקור,,https://archive.kbb1.com/he/sources/b7A99JPf,s|b7A99JPf|,Good,1
he,בנין החברה העתידית,1.00,שם מקור,,https://archive.kbb1.com/he/sources/CASW48fT,s|CASW48fT|,Good,1
he,תורת הקבלה ומהותה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/CeULdtUD,s|CeULdtUD|,Good,1
he,מהותה של חכמת הקבלה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/DdbFBXFd,s|DdbFBXFd|,Good,1
he,מבשרי אחזה אלוקי,1.00,שם מקור,,https://archive.kbb1.com/he/sources/DmGOtJlx,s|DmGOtJlx|,Good,1
he,הפתרון,1.00,שם מקור,,https://archive.kbb1.com/he/sources/EBFcdqIV,s|EBFcdqIV|,Good,2
he,אהבת ה ואהבת הבריות,1.00,שם מקור,,https://archive.kbb1.com/he/sources/eKY6PhmO,s|eKY6PhmO|,Unknown,-1
he,שופר של משיח,1.00,שם מקור,,https://archive.kbb1.com/he/sources/euK8EscW,s|euK8EscW|,Good,1
he,אחור וקדם צרתני,1.00,שם מקור,,https://archive.kbb1.com/he/sources/ga6rlGG2,s|ga6rlGG2|,Good,1
he,השלום בעולם,1.00,שם מקור,,https://archive.kbb1.com/he/sources/hqUTKcZz,s|hqUTKcZz|,Good,1
he,וזאת ליהודה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/ImXxdgf9,s|ImXxdgf9|,Good,1
he,הערבות,1.00,שם מקור,,https://archive.kbb1.com/he/sources/itcVAcFn,s|itcVAcFn|,Good,3
he,חכמת הקבלה והפילוסופיה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/mnkZ8gjP,s|mnkZ8gjP|,Good,1
he," הסתר וגילוי פנים של השי""ת ב",1.00,שם מקור,,https://archive.kbb1.com/he/sources/OaIuUScv,s|OaIuUScv|,Good,1
